Version,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_per_ml,RNA_flow_per_100000
1,2/2/2021,9019,Culemborg,,7.48647E+13
1,2/2/2021,15007,De Groote Lucht,,2.50881E+13
1,2/2/2021,17053,De Groote Zaag,,4.61014E+13
1,2/2/2021,10008,Driebergen,,7.65949E+13
1,2/2/2021,9012,Geldermalsen,,4.61754E+13
1,2/2/2021,9038,Gendt,,1.59505E+13
1,2/2/2021,9037,Gorinchem,,1.80629E+13
1,2/2/2021,17067,Haastrecht,,2.75171E+14
1,2/2/2021,16011,Groenedijk,,4.04262E+13
1,2/2/2021,9040,Haaften,,2.27752E+14
1,2/2/2021,27009,Haaren,,7.519E+13
1,2/2/2021,13039,Gouda,,5.08272E+13
1,2/2/2021,27005,Hapert,,1.94044E+13
1,2/2/2021,17062,Heenvliet,,1.98089E+13
1,2/2/2021,13041,Katwijk,,5.55399E+13
1,2/2/2021,17063,Leerdam,,4.29506E+13
1,2/2/2021,13046,Leiden Noord,,4.42136E+12
1,2/2/2021,9042,Millingen Aan De Rijn,,1.24028E+13
1,2/2/2021,15004,Nieuwe Waterweg,,3.5877E+13
1,2/2/2021,25017,Nieuwveer,,6.13041E+13
1,2/2/2021,13023,Noordwijk,,1.40292E+13
1,2/2/2021,17066,Numansdorp,,0
1,2/2/2021,17040,Oostvoorne,,1.23837E+14
1,2/2/2021,17045,Oud-Beijerland,,5.42055E+13
1,2/2/2021,17054,Piershil,,2.43466E+13
1,2/2/2021,17057,Rozenburg,,4.13069E+13
1,2/2/2021,27010,Sint-Oedenrode,,8.65439E+13
1,2/2/2021,27006,Soerendonk,,1.29564E+14
1,1/31/2021,5004,Vriezenveen,,5.67568E+13
1,2/1/2021,3034,Coevorden,,2.9178E+13
1,2/1/2021,4028,Dedemsvaart,,2.02486E+13
1,2/1/2021,4024,Hardenberg,,5.46327E+13
1,2/1/2021,4016,Ommen,,2.14882E+13
1,2/1/2021,3028,Sleen,,9.09258E+12
1,1/31/2021,5016,Goor,,1.55805E+13
1,2/1/2021,17029,Vianen,,1.4989E+13
1,2/3/2021,7002,Aalten,,4.76515E+13
1,2/3/2021,7018,Dinxperlo,,5.34507E+12
1,2/3/2021,7022,Etten,,5.93944E+13
1,2/3/2021,7023,Haarlo,,1.10063E+14
1,2/3/2021,4022,Holten,,3.62591E+13
1,2/3/2021,7015,Lichtenvoorde,,5.46135E+13
1,2/3/2021,7020,Nieuwgraaf,,2.1453E+13
1,2/3/2021,7021,Olburgen,,2.71822E+13
1,2/3/2021,7014,Ruurlo,,9.21413E+13
1,2/2/2021,17005,Stolwijk,,3.94184E+13
1,2/2/2021,17043,Strijen,,7.87499E+13
1,2/2/2021,10009,Utrecht,,8.86423E+13
1,2/2/2021,9015,Valburg,,1.3032E+13
1,2/3/2021,7017,Varsseveld,,3.98975E+13
1,2/3/2021,7006,Wehl,,4.45675E+13
1,2/3/2021,7016,Winterswijk,,3.86207E+12
1,2/2/2021,9032,Zetten,,5.64542E+13
1,2/3/2021,7019,Zutphen,,5.10652E+12
1,2/2/2021,5019,Almelo-Vissedijk,,1.95096E+13
1,2/3/2021,3010,Assen,,4.41216E+12
1,2/3/2021,30007,Bosscherveld,,2.16022E+13
1,2/3/2021,20010,Camperlandpolder,,2.04624E+13
1,2/3/2021,4025,Dalfsen,,1.28991E+13
1,2/2/2021,5011,Denekamp,,5.83186E+13
1,2/3/2021,3033,Echten,,3.34604E+13
1,2/3/2021,5002,Enschede,,2.30773E+13
1,2/3/2021,33001,Foxhol,,1.19459E+13
1,2/3/2021,30025,Gennep,,2.2578E+13
1,2/3/2021,3031,Gieten,,2.33804E+12
1,2/3/2021,30016,Heugem,,2.27062E+13
1,2/3/2021,1026,Hoogezand,,2.34696E+13
1,2/3/2021,4023,Kampen,,3.26539E+13
1,2/3/2021,6004,Lelystad,,7.79381E+12
1,2/3/2021,30003,Limmel,,3.28759E+12
1,2/3/2021,18007,Mastgat,,3.7856E+13
1,2/3/2021,30018,Meijel,,2.57627E+13
1,2/2/2021,5023,Nijverdal,,2.16886E+13
1,2/2/2021,5012,Oldenzaal,,1.32076E+13
1,2/3/2021,4006,Olst,,2.86447E+13
1,2/2/2021,5018,Ootmarsum,,1.83865E+13
1,2/3/2021,30023,Panheel,,2.96901E+13
1,2/2/2021,5022,Rijssen,,3.75068E+13
1,2/3/2021,30024,Roermond,,2.00699E+13
1,2/3/2021,19001,Sint Maartensdijk,,3.05673E+13
1,2/3/2021,30021,Stein,,4.97972E+12
1,2/3/2021,4027,Tollebeek,,1.56609E+13
1,2/3/2021,5005,Tubbergen,,6.8058E+13
1,2/3/2021,19003,Tholen,,2.28856E+13
1,2/3/2021,1024,Ulrum,,5.77735E+12
1,2/3/2021,1045,Veendam,,4.48928E+13
1,2/3/2021,30017,Venlo,,9.56068E+12
1,2/2/2021,5004,Vriezenveen,,6.32489E+13
1,2/3/2021,30005,Weert,,3.26955E+13
1,2/3/2021,18006,Westerschouwen,,0
1,2/3/2021,1030,Winsum,,3.26021E+13
1,2/3/2021,6005,Almere,,2.5505E+13
1,2/3/2021,8022,Apeldoorn,,1.08043E+13
1,2/3/2021,8023,Brummen,,1.62895E+14
1,2/2/2021,17074,Den Bommel,,4.63018E+12
1,2/3/2021,6003,Dronten,,6.67743E+12
1,2/3/2021,8009,Elburg,,2.62626E+13
1,2/3/2021,8017,Epe,,1.22561E+13
1,2/3/2021,8011,Harderwijk,,6.15173E+13
1,2/3/2021,8026,Hattem,,3.21932E+13
1,2/3/2021,8016,Heerde,,8.03262E+12
1,2/3/2021,11013,Horstermeer,,3.37708E+13
1,2/3/2021,8025,Terwolde,,3.77288E+13
1,2/3/2021,11010,Weesp,,1.36492E+13
1,2/3/2021,6006,Zeewolde,,6.71058E+12
1,2/3/2021,17004,Ammerstol,,1.35208E+14
1,2/3/2021,25026,Baarle-Nassau,,5.22447E+13
1,2/3/2021,17002,Bergambacht,,6.39839E+13
1,2/3/2021,9034,Eck En Wiel,,2.15791E+13
1,2/3/2021,27003,Eindhoven,,6.48186E+13
1,2/3/2021,17065,Groot-Ammers,,9.51534E+12
1,2/3/2021,13012,Haarlem Schalkwijk,,1.48122E+13
1,2/3/2021,13047,Nieuwe Wetering,,1.16833E+13
1,2/3/2021,13038,Nieuwveen,,2.97463E+13
1,2/3/2021,29002,Oijen,,2.92032E+13
1,2/3/2021,9020,Overasselt,,8.67049E+12
1,2/3/2021,25014,Waspik,,0
1,2/3/2021,17079,Barendrecht,,1.01972E+13
1,2/3/2021,25021,Bath,,3.63383E+13
1,2/3/2021,9017,Bergharen,,4.5549E+13
1,2/3/2021,27004,Boxtel,,2.02688E+13
1,2/3/2021,10031,Breukelen,,3.73004E+12
1,2/3/2021,25019,Chaam,,2.81816E+12
1,2/3/2021,28005,Dinther,,1.74396E+13
1,2/3/2021,17061,Dokhaven,,2.13241E+13
1,2/3/2021,25023,Dongemond,,1.24716E+13
1,2/3/2021,9027,Druten,,2.7892E+13
1,2/3/2021,17048,Goedereede,,2.22474E+13
1,2/3/2021,9010,Groesbeek,,2.96463E+12
1,2/3/2021,13010,Haarlem Waarderpolder,,1.82578E+13
1,2/3/2021,29003,Land Van Cuijk,,4.78516E+13
1,2/3/2021,13030,Leimuiden,,5.34648E+12
1,2/3/2021,13034,Lisse,,1.93259E+13
1,2/3/2021,9030,Maasbommel,,1.73182E+13
1,2/3/2021,17055,Middelharnis,,1.75299E+14
1,2/3/2021,25008,Ossendrecht,,2.89197E+12
1,2/3/2021,25012,Putte,,4.25894E+12
1,2/3/2021,17011,Ridderkerk,,3.15159E+13
1,2/3/2021,25013,Riel,,5.75357E+12
1,2/3/2021,27008,'S Hertogenbosch,,7.25433E+12
1,2/3/2021,32002,Tilburg,,2.93936E+13
1,2/3/2021,30020,Venray,,4.66681E+13
1,2/3/2021,17029,Vianen,,2.67927E+13
1,2/3/2021,28006,Vinkel,,1.15671E+14
1,2/4/2021,4020,Steenwijk,,0
1,1/26/2021,25012,Putte,,1.45482E+11
1,2/1/2021,2026,Terschelling,,5.37664E+12
1,2/1/2021,2040,Vlieland,,1.21037E+13
1,2/4/2021,2025,Akkrum,,3.9804E+12
1,2/4/2021,12014,Beemster,,1.7259E+13
1,2/4/2021,12022,Beverwijk,,1.46578E+13
1,2/4/2021,2029,Birdaard,,9.5704E+12
1,2/4/2021,2023,Bolsward,,7.71177E+12
1,2/4/2021,2013,Burgum,,1.34204E+12
1,2/4/2021,2021,Damwoude,,3.49216E+12
1,2/4/2021,2028,Dokkum,,9.09132E+11
1,2/4/2021,2012,Drachten,,1.63915E+13
1,2/4/2021,10008,Driebergen,,6.98833E+12
1,2/4/2021,12012,Everstekoog,,6.7212E+12
1,2/4/2021,2038,Franeker,,1.17127E+13
1,2/4/2021,9037,Gorinchem,,1.20758E+13
1,2/4/2021,2015,Gorredijk,,4.05203E+12
1,2/4/2021,2036,Grouw,,3.85446E+12
1,2/4/2021,12010,Zaandam-Oost,,1.10581E+13
1,2/4/2021,15008,Harnaschpolder,,8.44771E+12
1,2/4/2021,2032,Harlingen,,3.93686E+12
1,2/4/2021,17062,Heenvliet,,7.99319E+12
1,2/4/2021,2031,Heerenveen,,8.553E+12
1,2/4/2021,15005,Houtrust,,8.51244E+12
1,2/4/2021,2022,Joure,,6.67766E+12
1,2/4/2021,12016,Katwoude,,1.03376E+13
1,2/4/2021,2019,Kootstertille,,1.29844E+13
1,2/4/2021,2011,Leeuwarden,,8.14237E+12
1,2/4/2021,14003,Leidsche Rijn,,7.24262E+12
1,2/4/2021,2027,Lemmer,,9.65679E+12
1,2/4/2021,10028,Nieuwegein,,1.73896E+13
1,2/4/2021,2002,Oosterwolde,,8.08311E+12
1,2/4/2021,17045,Oud-Beijerland,,8.63267E+12
1,2/4/2021,17076,Schelluinen,,1.70291E+14
1,2/4/2021,2041,Schiermonnikoog,,2.46579E+12
1,2/4/2021,2017,Sint Annaparochie,,2.99638E+12
1,2/4/2021,2024,Sloten,,6.3448E+12
1,2/4/2021,2018,Sneek,,1.01716E+13
1,2/4/2021,10027,Amersfoort,,1.54962E+13
1,2/4/2021,27011,Biest-Houtakker,,7.20935E+12
1,2/4/2021,17074,Den Bommel,,2.06643E+13
1,2/4/2021,25028,Dinteloord,,3.68684E+13
1,2/4/2021,9026,Dodewaard,,2.7137E+13
1,2/4/2021,5003,Glanerbrug,,4.8303E+12
1,2/4/2021,5001,Haaksbergen,,2.18485E+13
1,2/4/2021,27005,Hapert,,4.279E+13
1,2/4/2021,13004,Heemstede,,3.15697E+12
1,2/4/2021,5017,Hengelo,,5.80854E+13
1,2/4/2021,25020,Kaatsheuvel,,3.08883E+13
1,2/4/2021,30014,Kerkrade,,2.79345E+13
1,2/4/2021,5015,Losser,,4.74822E+13
1,2/4/2021,25017,Nieuwveer,,1.70073E+13
1,2/4/2021,25016,Nieuw-Vossemeer,,5.80751E+12
1,2/4/2021,9024,Nijmegen,,8.87283E+12
1,2/4/2021,17066,Numansdorp,,1.28942E+13
1,2/4/2021,17075,Ooltgensplaat,,1.59447E+13
1,2/4/2021,17040,Oostvoorne,,2.6639E+13
1,2/4/2021,17054,Piershil,,3.32926E+13
1,2/4/2021,10035,Rhenen,,5.69085E+13
1,2/4/2021,25001,Rijen,,1.25115E+13
1,2/4/2021,30013,Rimburg,,9.47792E+13
1,2/4/2021,17057,Rozenburg,,1.94612E+13
1,2/4/2021,27010,Sint-Oedenrode,,3.04894E+13
1,2/4/2021,26005,Sleeuwijk,,2.70777E+13
1,2/4/2021,17077,Spijkenisse,,7.17648E+13
1,2/4/2021,17005,Stolwijk,,9.13932E+13
1,2/4/2021,17043,Strijen,,6.52519E+13
1,2/4/2021,30022,Susteren,,5.70936E+13
1,2/4/2021,2026,Terschelling,,2.13078E+13
1,2/4/2021,9025,Tiel,,3.25176E+13
1,2/4/2021,12024,Ursem,,3.35363E+13
1,2/4/2021,10009,Utrecht,,8.2782E+12
1,2/4/2021,2040,Vlieland,,0
1,2/3/2021,5020,Almelo-Sumpel,,1.79882E+13
1,2/4/2021,8019,Bennekom,,1.0797E+13
1,2/4/2021,22013,Breskens,,4.834E+12
1,2/4/2021,18009,De Verseput,,0
1,2/4/2021,4028,Dedemsvaart,,3.4027E+12
1,2/4/2021,1044,Delfzijl,,9.54794E+12
1,2/4/2021,5025,Den Ham,,5.38086E+13
1,2/4/2021,8021,Ede,,1.8376E+13
1,2/4/2021,1033,Garmerwolde,,3.73356E+13
1,2/4/2021,5016,Goor,,5.39178E+13
1,2/4/2021,4024,Hardenberg,,2.04467E+14
1,2/4/2021,24001,Hulst,,2.13834E+13
1,2/4/2021,24002,Kloosterzande,,1.07418E+13
1,2/4/2021,8005,Nijkerk,,2.5745E+13
1,2/4/2021,4016,Ommen,,2.09863E+13
1,2/4/2021,22012,Oostburg,,1.28987E+13
1,2/4/2021,8024,Renkum,,4.7209E+12
1,2/4/2021,22008,Retranchement,,0
1,2/4/2021,10010,Soest,,2.88742E+13
1,2/4/2021,23002,Terneuzen,,2.93638E+13
1,2/4/2021,1011,Uithuizermeeden,,8.92361E+12
1,2/4/2021,10021,Veenendaal,,2.46392E+13
1,2/4/2021,5014,Vroomshoop,,4.61126E+13
1,2/4/2021,20009,Waarde,,3.24693E+13
1,2/4/2021,2037,Warns,,5.18705E+12
1,2/4/2021,12018,Wieringen,,4.42025E+12
1,2/4/2021,12025,Wieringermeer,,1.47915E+13
1,2/4/2021,30019,Wijlre,,2.53753E+12
1,2/4/2021,20011,Willem Annapolder,,1.93764E+13
1,2/4/2021,25029,Willemstad,,2.47275E+14
1,2/4/2021,2016,Wolvega,,1.39242E+12
1,2/4/2021,2030,Workum,,1.39642E+12
1,2/4/2021,10020,Woudenberg,,2.06898E+13
1,2/4/2021,9041,Zaltbommel,,1.60691E+13
1,2/4/2021,13044,Zwaanshoek,,1.71508E+13
1,2/4/2021,13005,Zwanenburg,,1.46931E+13
1,2/4/2021,10029,Wijk Bij Duurstede,,3.31128E+12
1,1/27/2021,7017,Varsseveld,,1.69888E+13
1,2/7/2021,25026,Baarle-Nassau,,3.16695E+13
1,2/7/2021,30007,Bosscherveld,,5.65848E+12
1,2/7/2021,25019,Chaam,,1.00857E+12
1,2/5/2021,10003,De Bilt,,7.11193E+12
1,2/5/2021,15007,De Groote Lucht,,1.32109E+13
1,2/5/2021,17053,De Groote Zaag,,2.22224E+13
1,2/7/2021,17074,Den Bommel,,7.71287E+12
1,2/7/2021,25028,Dinteloord,,8.57479E+12
1,2/5/2021,17044,Dordrecht,,3.61417E+13
1,2/7/2021,30025,Gennep,,1.58485E+13
1,2/5/2021,16011,Groenedijk,,1.66683E+13
1,2/7/2021,25025,Halsteren,,1.85877E+13
1,2/5/2021,17026,Hardinxveld-Giessendam,,1.68709E+13
1,2/7/2021,30016,Heugem,,0
1,2/6/2021,16009,Kortenoord,,2.05486E+13
1,2/7/2021,25027,Lage Zwaluwe,,0
1,2/7/2021,30003,Limmel,,3.45556E+12
1,2/5/2021,13034,Lisse,,5.61387E+12
1,2/7/2021,30018,Meijel,,9.89684E+12
1,2/5/2021,9042,Millingen Aan De Rijn,,9.99644E+12
1,2/5/2021,10024,Montfoort,,4.16196E+12
1,2/5/2021,15004,Nieuwe Waterweg,,5.43925E+12
1,2/7/2021,17075,Ooltgensplaat,,1.15372E+13
1,2/7/2021,30023,Panheel,,9.49353E+12
1,2/7/2021,17011,Ridderkerk,,8.01654E+12
1,2/7/2021,30024,Roermond,,1.84318E+13
1,2/7/2021,17057,Rozenburg,,2.5484E+13
1,2/7/2021,30021,Stein,,6.14667E+12
1,2/7/2021,9025,Tiel,,1.2454E+13
1,2/7/2021,13003,Velsen,,1.36813E+13
1,2/7/2021,30017,Venlo,,7.82969E+12
1,2/7/2021,25014,Waspik,,2.97173E+12
1,2/7/2021,30005,Weert,,4.82717E+12
1,2/5/2021,9032,Zetten,,0
1,2/5/2021,28003,Aarle-Rixtel,,1.87575E+13
1,2/5/2021,17016,Alblasserdam,,6.15239E+12
1,2/7/2021,10027,Amersfoort,,6.42261E+12
1,2/5/2021,3001,Beilen,,7.79429E+11
1,2/7/2021,8019,Bennekom,,6.47716E+12
1,2/7/2021,3034,Coevorden,,1.15167E+13
1,2/7/2021,4028,Dedemsvaart,,6.60983E+12
1,2/7/2021,5025,Den Ham,,1.95602E+13
1,2/5/2021,3032,Dieverbrug,,7.53082E+12
1,2/5/2021,28005,Dinther,,1.5417E+13
1,2/7/2021,17061,Dokhaven,,1.21068E+13
1,2/7/2021,8021,Ede,,9.74259E+12
1,2/5/2021,9038,Gendt,,5.67407E+12
1,2/5/2021,4005,Genemuiden,,1.1394E+13
1,2/7/2021,4005,Genemuiden,,5.10455E+12
1,2/7/2021,13039,Gouda,,1.32049E+13
1,2/7/2021,17065,Groot-Ammers,,1.22273E+13
1,2/6/2021,16010,Kralingseveer,,1.40085E+13
1,2/5/2021,10036,Houten,,5.93862E+12
1,2/7/2021,14003,Leidsche Rijn,,7.52202E+12
1,2/5/2021,10038,Lopik,,2.39584E+13
1,2/7/2021,3014,Meppel,,5.05914E+12
1,2/7/2021,8005,Nijkerk,,1.91117E+13
1,2/5/2021,10032,Oudewater,,1.06672E+13
1,2/5/2021,17013,Papendrecht,,1.03556E+13
1,2/7/2021,8024,Renkum,,3.78447E+12
1,2/5/2021,27008,'S Hertogenbosch,,1.95756E+13
1,2/7/2021,3028,Sleen,,1.08858E+13
1,2/5/2021,17052,Sliedrecht,,2.06133E+13
1,2/7/2021,4020,Steenwijk,,5.66384E+12
1,2/5/2021,3027,Smilde,,2.18586E+12
1,2/7/2021,10010,Soest,,9.70631E+12
1,2/7/2021,10009,Utrecht,,3.37644E+12
1,1/25/2021,2028,Dokkum,,4.32877E+12
1,1/21/2021,2028,Dokkum,,3.56244E+13
1,1/25/2021,2015,Gorredijk,,2.43711E+12
1,1/25/2021,2019,Kootstertille,,2.35001E+13
1,2/3/2021,17068,Berkenwoude,,1.67005E+13
1,2/7/2021,22013,Breskens,,3.98483E+12
1,2/5/2021,20010,Camperlandpolder,,7.70847E+12
1,2/7/2021,18009,De Verseput,,4.07718E+12
1,2/7/2021,1044,Delfzijl,,7.46559E+12
1,2/7/2021,3033,Echten,,9.48455E+12
1,2/7/2021,3030,Eelde,,4.31873E+12
1,2/7/2021,1034,Feerwerd,,0
1,2/6/2021,1031,Gaarkeuken,,1.15869E+13
1,2/7/2021,1033,Garmerwolde,,9.67215E+12
1,2/6/2021,1029,Leek,,1.2196E+13
1,2/6/2021,1032,Marum,,1.15245E+13
1,2/6/2021,18007,Mastgat,,4.44044E+12
1,2/7/2021,1028,Onderdendam,,3.90724E+12
1,2/7/2021,22012,Oostburg,,0
1,2/7/2021,1008,Stadskanaal,,8.07654E+11
1,2/7/2021,1010,Ter Apel,,9.13076E+12
1,2/7/2021,22008,Retranchement,,1.26275E+13
1,2/7/2021,1011,Uithuizermeeden,,5.79948E+12
1,2/7/2021,1024,Ulrum,,0
1,2/5/2021,21001,Walcheren,,9.40346E+12
1,2/7/2021,1041,Wehe Den Hoorn,,2.00901E+12
1,2/5/2021,18006,Westerschouwen,,0
1,2/7/2021,1030,Winsum,,1.26726E+13
1,2/4/2021,30015,Hoensbroek,,3.53724E+12
1,2/7/2021,5020,Almelo-Sumpel,,2.38288E+13
1,2/6/2021,5019,Almelo-Vissedijk,,9.24211E+12
1,2/7/2021,5002,Enschede,,1.37875E+13
1,2/6/2021,5023,Nijverdal,,2.28986E+13
1,2/6/2021,5012,Oldenzaal,,7.47052E+12
1,2/7/2021,4016,Ommen,,6.12636E+12
1,2/6/2021,5022,Rijssen,,1.83283E+13
1,2/7/2021,10021,Veenendaal,,1.11205E+13
1,2/5/2021,4017,Vollenhove,,1.32466E+13
1,2/7/2021,4017,Vollenhove,,5.06728E+12
1,2/7/2021,5014,Vroomshoop,,2.63046E+13
1,2/7/2021,13048,Waddinxveen-Randenburg,,8.9456E+12
1,2/7/2021,25029,Willemstad,,1.11859E+13
1,2/6/2021,14002,Woerden,,4.48367E+14
1,2/7/2021,10020,Woudenberg,,1.04665E+13
1,2/5/2021,10001,Zeist,,4.5352E+12
1,2/7/2021,13005,Zwanenburg,,1.27104E+13
1,2/8/2021,7002,Aalten,,5.2201E+12
1,2/8/2021,7018,Dinxperlo,,1.01052E+12
1,2/8/2021,7022,Etten,,1.00687E+13
1,2/8/2021,7023,Haarlo,,1.18129E+13
1,2/8/2021,4022,Holten,,1.29936E+13
1,2/8/2021,15005,Houtrust,,1.86846E+13
1,2/8/2021,7015,Lichtenvoorde,,2.78902E+12
1,2/8/2021,7020,Nieuwgraaf,,0
1,2/8/2021,7021,Olburgen,,5.57985E+12
1,2/8/2021,1027,Oude Pekela,,4.71345E+13
1,2/8/2021,7014,Ruurlo,,1.04831E+13
1,2/8/2021,7016,Winterswijk,,3.26639E+12
1,2/5/2021,11014,Amsterdam West,,5.17627E+13
1,2/5/2021,31005,Westpoort,,2.07287E+13
1,2/8/2021,12006,Alkmaar,,4.28057E+13
1,2/8/2021,11005,Amstelveen,,2.47025E+13
1,2/8/2021,11014,Amsterdam West,,1.74956E+13
1,2/8/2021,3010,Assen,,3.81172E+13
1,2/8/2021,12023,Den Helder,,2.99213E+13
1,2/8/2021,2038,Franeker,,3.49834E+12
1,2/8/2021,12013,Geestmerambacht,,2.74379E+13
1,2/8/2021,3031,Gieten,,1.38772E+13
1,2/8/2021,24001,Hulst,,1.20724E+13
1,2/8/2021,30014,Kerkrade,,3.87881E+13
1,2/8/2021,24002,Kloosterzande,,4.815E+12
1,2/8/2021,10037,Loenen,,1.02157E+14
1,2/8/2021,30013,Rimburg,,2.69384E+13
1,2/8/2021,10034,Ronde Venen,,1.39491E+13
1,2/8/2021,1039,Scheemda,,7.40705E+12
1,2/8/2021,30011,Simpelveld,,8.31932E+12
1,2/8/2021,30022,Susteren,,2.18652E+13
1,2/8/2021,23002,Terneuzen,,1.36267E+13
1,2/8/2021,11006,Uithoorn,,2.43129E+13
1,2/8/2021,1045,Veendam,,2.28002E+13
1,2/8/2021,1040,Vriescheloo,,1.30617E+13
1,2/8/2021,12021,Wervershoof,,3.52286E+13
1,2/8/2021,31005,Westpoort,,2.52169E+13
1,2/8/2021,30019,Wijlre,,0
1,2/8/2021,7019,Zutphen,,1.35437E+13
1,2/8/2021,2019,Kootstertille,,5.21174E+13
1,2/8/2021,2018,Sneek,,2.84275E+13
1,2/8/2021,2016,Wolvega,,5.34587E+12
1,2/8/2021,2030,Workum,,5.82418E+12
1,1/22/2021,3022,Emmen,,7.63169E+13
1,1/24/2021,5004,Vriezenveen,,3.21658E+13
1,1/27/2021,1031,Gaarkeuken,,5.26669E+13
1,2/1/2021,7021,Olburgen,,1.69175E+13
1,2/3/2021,17041,Hellevoetsluis,,3.48723E+12
1,2/4/2021,2020,Ameland,,0
1,2/4/2021,13023,Noordwijk,,2.12347E+12
1,2/4/2021,10025,Bunnik,,4.37378E+12
1,2/4/2021,27006,Soerendonk,,1.14261E+13
1,2/7/2021,3032,Dieverbrug,,9.64082E+12
1,2/7/2021,3027,Smilde,,3.70142E+11
1,2/7/2021,19001,Sint Maartensdijk,,6.05696E+12
1,2/7/2021,19003,Tholen,,8.50734E+12
1,2/7/2021,20009,Waarde,,1.51808E+12
1,2/8/2021,2025,Akkrum,,5.94185E+12
1,2/8/2021,2020,Ameland,,1.27252E+12
1,2/8/2021,2029,Birdaard,,6.61523E+12
1,2/8/2021,2023,Bolsward,,1.98128E+13
1,2/8/2021,2028,Dokkum,,5.90443E+12
1,2/8/2021,2015,Gorredijk,,3.88499E+12
1,2/8/2021,2036,Grouw,,7.16837E+12
1,2/8/2021,2022,Joure,,1.69424E+12
1,2/8/2021,2011,Leeuwarden,,2.15673E+13
1,2/8/2021,2002,Oosterwolde,,1.06234E+13
1,2/8/2021,2013,Burgum,,4.96482E+13
1,2/8/2021,2021,Damwoude,,1.24865E+13
1,2/8/2021,2032,Harlingen,,3.27839E+13
1,2/8/2021,2031,Heerenveen,,1.33734E+13
1,2/8/2021,2027,Lemmer,,3.01223E+13
1,2/8/2021,2041,Schiermonnikoog,,0
1,2/8/2021,2017,Sint Annaparochie,,2.95226E+12
1,2/8/2021,2026,Terschelling,,4.79931E+13
1,2/8/2021,2040,Vlieland,,3.93935E+12
1,2/8/2021,28002,Asten,,1.90687E+13
1,2/8/2021,17079,Barendrecht,,3.66534E+13
1,2/8/2021,25021,Bath,,3.42797E+13
1,2/8/2021,9017,Bergharen,,4.03263E+13
1,2/7/2021,27011,Biest-Houtakker,,1.5551E+13
1,2/8/2021,27004,Boxtel,,4.45155E+13
1,2/8/2021,10031,Breukelen,,1.0926E+13
1,2/8/2021,10025,Bunnik,,3.98386E+12
1,2/8/2021,10012,De Meern,,1.69994E+12
1,2/8/2021,28005,Dinther,,1.29417E+13
1,2/8/2021,10008,Driebergen,,1.06887E+13
1,2/8/2021,9027,Druten,,4.32301E+13
1,2/8/2021,9034,Eck En Wiel,,5.32312E+13
1,2/8/2021,9010,Groesbeek,,3.29678E+13
1,2/8/2021,27009,Haaren,,1.91247E+13
1,2/8/2021,13041,Katwijk,,3.36605E+13
1,2/8/2021,13046,Leiden Noord,,7.86526E+12
1,2/8/2021,25017,Nieuwveer,,2.59976E+13
1,2/8/2021,13023,Noordwijk,,4.84485E+12
1,2/8/2021,17070,Hoogvliet,,4.2126E+12
1,2/8/2021,17055,Middelharnis,,5.59205E+13
1,2/8/2021,29002,Oijen,,2.83356E+13
1,2/8/2021,25008,Ossendrecht,,1.10919E+13
1,2/8/2021,9020,Overasselt,,1.8883E+13
1,2/8/2021,27008,'S Hertogenbosch,,2.16033E+13
1,2/8/2021,17076,Schelluinen,,2.98071E+13
1,2/7/2021,27010,Sint-Oedenrode,,1.7927E+13
1,2/8/2021,26005,Sleeuwijk,,2.44061E+13
1,2/8/2021,17077,Spijkenisse,,1.25372E+13
1,2/8/2021,32002,Tilburg,,9.72859E+12
1,2/8/2021,28006,Vinkel,,3.11676E+13
1,2/8/2021,10029,Wijk Bij Duurstede,,5.90061E+12
1,2/8/2021,17078,Zwijndrecht,,3.3934E+13
1,2/8/2021,17004,Ammerstol,,3.32148E+13
1,2/8/2021,27005,Hapert,,1.94863E+13
1,2/8/2021,27010,Sint-Oedenrode,,8.93314E+12
1,2/7/2021,3001,Beilen,,3.20746E+12
1,2/7/2021,13042,Bodegraven,,3.96379E+13
1,2/7/2021,13033,Leiden Zuid-West,,1.40431E+13
1,2/5/2021,3014,Meppel,,8.36301E+12
1,2/8/2021,2037,Warns,,5.69427E+12
1,2/8/2021,30015,Hoensbroek,,2.25959E+13
1,2/8/2021,12019,Stolpen,,1.98942E+13
1,2/8/2021,17005,Stolwijk,,4.05834E+13
1,2/8/2021,17068,Berkenwoude,,1.86584E+13
1,2/6/2021,8022,Apeldoorn,,1.15273E+13
1,2/6/2021,8011,Harderwijk,,2.7478E+13
1,2/6/2021,8026,Hattem,,1.00089E+13
1,2/6/2021,8016,Heerde,,6.21516E+12
1,2/8/2021,2024,Sloten,,1.92343E+13
1,2/8/2021,7006,Wehl,,0
1,2/8/2021,20011,Willem Annapolder,,1.82288E+13
1,2/9/2021,8022,Apeldoorn,,2.35439E+13
1,2/9/2021,8023,Brummen,,5.48919E+12
1,2/9/2021,4025,Dalfsen,,3.6961E+13
1,2/8/2021,5011,Denekamp,,1.13759E+13
1,2/9/2021,4019,Deventer,,1.85683E+13
1,2/9/2021,8017,Epe,,4.62116E+13
1,2/9/2021,1034,Feerwerd,,1.54245E+13
1,2/9/2021,33001,Foxhol,,2.22365E+13
1,2/9/2021,1031,Gaarkeuken,,2.7445E+13
1,2/8/2021,5003,Glanerbrug,,2.50684E+13
